Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision,Fuente_TMAX,Fuente_TMIN,Fuente_Prec
2026-05-18,15.6,0.0,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-19,19.9,0.7,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-05-20,18.2,3.3,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-05-21,12.6,3.7,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-22,13.6,1.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-23,13.1,3.4,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-24,12.4,6.4,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-05-25,14.2,5.3,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-26,17.5,7.5,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-27,15.5,9.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-28,18.4,9.7,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-29,18.6,13.0,0.1,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-05-30,17.5,6.6,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-05-31,20.1,5.8,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-01,19.5,13.5,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-06-02,16.5,8.2,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-06-03,20.0,12.2,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-06-04,23.3,12.9,0.1,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-05,20.0,11.7,0.6,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-06,22.0,12.5,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-07,17.5,13.9,6.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-08,15.5,11.2,5.2,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-09,14.6,10.8,0.7,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-10,15.3,10.6,0.1,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-11,19.0,10.1,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-12,16.4,4.5,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-13,15.0,7.8,0.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-14,11.7,1.7,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-15,15.3,-1.3,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-16,19.7,1.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-17,18.6,2.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-18,12.5,9.7,20.7,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-19,16.8,4.8,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-20,17.1,2.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-21,16.0,5.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-22,14.6,4.1,0.9,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-23,14.9,0.1,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-24,12.5,-2.3,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-25,14.6,1.2,0.7,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-26,18.6,3.2,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-27,18.0,3.7,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-28,15.5,3.6,0.3,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-06-29,16.1,-0.9,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-06-30,15.4,-1.3,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-01,15.5,2.9,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-07-02,10.5,1.8,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-03,9.9,-4.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-04,9.8,1.0,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-05,8.0,3.0,0.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-06,16.0,-3.7,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-07,19.0,-0.1,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-07-08,19.2,4.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-09,21.3,6.7,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-10,12.3,8.0,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-11,15.2,6.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-12,12.3,6.2,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-13,14.7,3.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-14,18.6,6.8,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-15,20.3,12.4,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-07-16,16.8,16.8,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-17,25.3,16.8,18.3,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-18,19.7,15.6,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-19,15.6,11.2,0.5,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-20,13.3,8.9,1.5,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-21,12.8,9.6,0.3,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-22,10.6,10.6,11.2,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-23,14.4,9.9,0.5,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-24,17.3,9.6,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-07-25,18.0,6.6,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-07-26,21.3,11.0,0.0,SMN_WIS2_ROSARIO_AERO_87480,Observado,Observado_SINOP_SMN,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480
2026-07-27,23.4,13.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-28,17.8,10.6,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-29,17.1,11.5,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-30,20.2,10.1,0.0,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
2026-07-31,29.0,15.5,11.4,SMN_WIS2_ROSARIO_AERO_87480+OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_observaciones,2026-08-19T07:53:17-03:00,SMN_WIS2_ROSARIO_AERO_87480,SMN_WIS2_ROSARIO_AERO_87480,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK
